index,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
1325,Monsters University,-0.263723145,-0.127165229,0.620879471,-0.114851224,-0.031731219,-0.018126075,-0.026946469,3.717798225,-0.0162973447,0.640675899,0.000288414749
1326,Jeepers Creepers 2,3.623744767,2.325789922,0.620879471,-0.333080537,-0.032982973,-0.01329241,-0.028256628,3.711921529,-0.0163292577,0.63867892,0.000287958851
1327,Fighting with My Family,-0.332102407,-0.471047245,-0.210621479,-0.134578168,-0.036510644,-0.018209414,-0.026980063,3.710174455,-0.016338745,0.638085241,0.000287823318
1328,The Adventures of Huck Finn,-0.309665462,-0.418807081,0.620879471,-0.27513264,-0.032300198,-0.018209414,-0.030373037,3.708245231,-0.0163492215,0.637429665,0.000287673654
1329,Air Force One,-0.320349722,2.325789922,0.620879471,1.875104204,-0.032357096,-0.024793199,-0.032052727,3.707722459,-0.0163520604,0.63725202,0.000287633099
1330,X2: X-Men United,-0.320349722,-0.471047245,0.620879471,-0.031011714,-0.033495055,-0.027376709,-0.025434748,3.706468627,-0.0163588692,0.636825951,0.00028753583
1331,Emma,-0.2824206,-0.418807081,-0.210621479,-0.307188924,-0.034149381,-0.017209345,-0.03463945,3.705276333,-0.0163653439,0.636420794,0.000287443335
1332,Red Eye,-0.247162542,-0.471047245,0.620879471,1.875104204,-0.03443387,-0.030460254,-0.025065216,3.7022385,-0.0163818406,0.635388498,0.000287207669
1333,Eternal Sunshine of the Spotless Mind,-0.278146896,2.325789922,0.620879471,0.555864856,-0.03252779,-0.035793953,-0.031448039,3.70183575,-0.0163840277,0.635251638,0.000287176425
1334,Moulin Rouge!,-0.278146896,-0.471047245,0.002975095,0.126803834,-0.033495055,-0.019626177,-0.023587089,3.6987064,-0.0164010214,0.634188243,0.000286933658
1335,Everest,-0.320349722,-0.471047245,-0.210621479,-0.134578168,-0.030963098,-0.021042941,-0.02986913,3.698683345,-0.0164011466,0.634180409,0.00028693187
1336,21 & Over,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.034376972,-0.004291793,-0.019790989,3.697359385,-0.0164083363,0.633730509,0.000286829161
1337,Resident Evil: Retribution,-0.320349722,2.325789922,-0.410868268,-0.360205084,-0.032357096,-0.016459294,-0.028861316,3.694757769,-0.0164224642,0.632846446,0.000286627335
1338,A Nightmare on Elm Street 5: The Dream Child,-0.342252454,2.325789922,0.620879471,-0.255405697,-0.023566369,-0.009042118,-0.03507617,3.6947265,-0.016422634,0.63283582,0.000286624909
1339,Obsessed,-0.278146896,-0.471047245,0.620879471,-0.212253008,-0.029199262,-0.019959534,-0.027047251,3.69151735,-0.016440061,0.631745308,0.000286375952
1340,Elite Squad,-0.320349722,2.325789922,-0.391797145,0.239000825,-0.032357096,-0.018376092,-0.02916366,3.689787,-0.0164494576,0.631157312,0.000286241716
1341,The Cider House Rules,-0.278146896,-0.471047245,0.620879471,-0.031011714,-0.03742101,-0.034460528,-0.028491784,3.689378833,-0.0164516741,0.631018611,0.000286210052
1342,A Cinderella Story,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.035145094,-0.018376092,-0.00514409,3.687784684,-0.016460331,0.630476898,0.000286086382
1343,Shutter Island,-0.326760277,2.325789922,0.620879471,0.158860117,-0.031332934,-0.02904349,-0.033060542,3.685071213,-0.0164750663,0.629554825,0.000285875879
1344,Witchboard,3.623744767,2.325789922,-0.210621479,-0.196224866,-0.032385545,-0.018459431,-0.028928504,3.6846865,-0.0164771555,0.629424094,0.000285846034
1345,Krush Groove,-0.2824206,2.325789922,0.620879471,1.875104204,-0.032385545,-0.018459431,-0.030641788,3.684237667,-0.0164795928,0.629271575,0.000285811215
1346,Working Girl,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.033495055,-0.033793816,-0.031212882,3.676896857,-0.0165194565,0.62677707,0.000285241735
1347,Knowing,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.027520774,-0.027376709,-0.032119915,3.67316996,-0.0165396952,0.62551062,0.000284952613
1348,The Muppets,-0.309665462,-0.418807081,0.620879471,-0.134578168,-0.031731219,-0.024126486,-0.031481633,3.670760822,-0.0165527778,0.624691963,0.000284765719
1349,The Rookie,-0.278146896,-0.127165229,0.620879471,0.086117013,-0.032413994,-0.030876949,-0.026744906,3.667888045,-0.0165683782,0.623715755,0.000284542857
1350,Hoodwinked,-0.263723145,-0.418807081,0.620879471,-0.245542225,-0.031019995,-0.01854277,-0.027114438,3.667105567,-0.0165726274,0.623449859,0.000284482155
1351,Angel Has Fallen,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.032413994,-0.00979217,-0.026812094,3.666549425,-0.0165756475,0.623260874,0.000284439011
1352,Ocean's Thirteen,-0.351868288,-0.471047245,0.620879471,0.086117013,-0.035145094,-0.025126555,-0.026106624,3.662501459,-0.0165976297,0.621885322,0.000284124981
1353,Shazam!,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.035145094,-0.018626109,0.021562985,3.65971656,-0.0166127529,0.620938976,0.000283908936
1354,The Terminal,-0.2824206,-0.471047245,0.620879471,-0.031011714,-0.03443387,-0.028043421,-0.010855037,3.651668067,-0.0166564596,0.618203991,0.000283284557
1355,HouseSitter,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.036681338,-0.018709448,-0.032187103,3.650024423,-0.0166653853,0.617645459,0.000283157047
1356,Music and Lyrics,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.038445173,-0.025959945,-0.030003505,3.64741055,-0.0166795797,0.61675723,0.00028295427
1357,Sixteen Candles,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.031019995,0.013542764,-0.005345653,3.644004154,-0.0166980779,0.615599691,0.000282690012
1358,Cliffhanger,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.037250317,-0.018792787,-0.034269919,3.642860157,-0.0167042903,0.615210946,0.000282601264
1359,Romeo Must Die,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.035145094,-0.030043559,-0.033262104,3.6414704,-0.0167118373,0.614738688,0.00028249345
1360,Jack Reacher,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.031332934,-0.018792787,-0.027517564,3.639009917,-0.0167251987,0.613902583,0.000282302573
1361,A Soldier's Story,-0.351868288,-0.418807081,0.620879471,-0.114851224,-0.032357096,-0.018792787,-0.030641788,3.636891167,-0.0167367045,0.613182603,0.000282138206
1362,Transporter 3,-0.320349722,-0.471047245,-0.294534419,-0.318285329,-0.025870735,0.015376223,-0.022176149,3.632651633,-0.0167597269,0.611741953,0.000281809315
1363,The Secret Life of Bees,-0.278146896,-0.471047245,0.620879471,-0.161702715,-0.02220082,-0.029376846,-0.031481633,3.632039727,-0.0167630498,0.611534019,0.000281761845
1364,Old School,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.03443387,-0.018876126,-0.015860514,3.630646667,-0.0167706147,0.611060639,0.000281653775
1365,Desperado,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.032357096,0.194221822,0.044238803,3.629349286,-0.0167776601,0.610619772,0.000281553128
1366,Spy,-0.320349722,2.325789922,0.620879471,-0.156770979,-0.033495055,-0.018876126,-0.023116775,3.625634138,-0.0167978349,0.609357315,0.000281264918
1367,Harold & Kumar Escape from Guantanamo Bay,-0.309665462,2.325789922,0.620879471,-0.194991932,-0.023566369,-0.018626109,-0.025468342,3.624657333,-0.0168031394,0.609025384,0.00028118914
1368,Mad Max Beyond Thunderdome,-0.320349722,-0.471047245,0.002975095,7.213708296,-0.033580401,-0.01504253,-0.02960038,3.6230219,-0.0168120205,0.608469642,0.000281062267
1369,Planet of the Apes,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.033495055,-0.018959465,-0.02775272,3.6221174,-0.0168169323,0.60816228,0.000280992099
1370,Sanctum,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.031019995,-0.018959465,-0.027282407,3.620310333,-0.0168267454,0.607548215,0.000280851912
1371,A River Runs Through It,-0.278146896,-0.418807081,0.620879471,-0.114851224,-0.038502071,-0.018959465,-0.028155846,3.6200245,-0.0168282976,0.607451085,0.000280829738
1372,Monster-in-Law,-0.2824206,-0.471047245,0.620879471,-0.333080537,-0.023566369,-0.025876606,-0.026341781,3.615286674,-0.016854026,0.605841109,0.00028046219
1373,Letters from Iwo Jima,-0.320349722,2.325789922,0.620879471,-0.095124281,-0.03443387,-0.019042804,-0.027987877,3.614380421,-0.0168589474,0.605533152,0.000280391886
1374,City of Angels,-0.278146896,-0.471047245,0.620879471,-0.307188924,-0.035372686,-0.033793816,-0.031347258,3.612456618,-0.0168693945,0.604879418,0.000280242643
1375,What Men Want,-0.2824206,2.325789922,0.620879471,-0.356506282,-0.035201992,-0.029710202,-0.029298035,3.6108147,-0.0168783108,0.604321472,0.000280115267
1376,The Post,-0.278146896,-0.471047245,0.620879471,-0.114851224,-0.033495055,-0.019042804,-0.010855037,3.60838462,-0.0168915071,0.603495699,0.000279926748
1377,L.A. Confidential,-0.351868288,2.325789922,0.620879471,0.158860117,-0.036226154,-0.031627001,-0.029667567,3.606198286,-0.0169033799,0.602752753,0.000279757139
1378,Breakthrough,-0.332102407,-0.418807081,0.620879471,7.213708296,-0.033096769,-0.019126143,-0.027349595,3.603168429,-0.0169198333,0.601723168,0.000279522091
1379,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",-0.2824206,-0.418807081,0.620879471,-0.27513264,-0.031731219,-0.012209002,-0.029768349,3.594791036,-0.0169653261,0.598876418,0.000278872196
1380,Spectre,-0.320349722,-0.471047245,-0.210621479,-0.155538045,-0.032641586,-0.030210237,-0.021101147,3.594618445,-0.0169662633,0.598817769,0.000278858807
1381,Kung Fu Panda 3,-0.263723145,-0.418807081,0.620879471,-0.134578168,-0.03742101,-0.014959191,-0.027383189,3.594281552,-0.0169680928,0.598703289,0.000278832672
1382,Paul Blart: Mall Cop 2,-0.320349722,-0.418807081,0.620879471,-0.439112858,-0.032357096,-0.004791827,-0.027584751,3.586274167,-0.0170115763,0.595982272,0.000278211482
1383,Dead Man Walking,-0.351868288,2.325789922,-0.210621479,-0.116084158,-0.032670035,-0.019292821,-0.033295698,3.578512273,-0.0170537267,0.593344677,0.000277609336
1384,Crank,-0.320349722,2.325789922,0.620879471,0.086117013,-0.035628726,-0.037877429,-0.032321478,3.57758675,-0.0170587527,0.593030172,0.000277537536
1385,Stargate,-0.320349722,-0.471047245,0.620879471,-0.134578168,-0.037392561,-0.009042118,-0.028424597,3.573950218,-0.0170785006,0.59179443,0.000277255424
1386,Holes,-0.309665462,-0.418807081,0.620879471,-0.156770979,-0.031731219,-0.01937616,-0.030003505,3.57032865,-0.0170981672,0.590563773,0.000276974473
1387,Donnie Brasco,-0.332102407,2.325789922,0.620879471,0.146530778,-0.035742522,-0.01937616,-0.009948004,3.568850343,-0.0171061951,0.590061425,0.00027685979
1388,The Bourne Identity,-0.320349722,-0.471047245,0.620879471,-0.095124281,-0.031019995,-0.027126692,-0.022310524,3.567237067,-0.0171149559,0.589513212,0.000276734637
1389,Rampage,-0.320349722,-0.471047245,0.620879471,-0.318285329,-0.023566369,-0.01937616,-0.02775272,3.566901942,-0.0171167757,0.589399332,0.000276708639
1390,A Single Man,-0.278146896,2.325789922,0.620879471,-0.116084158,-0.032698484,-0.01937616,-0.031179289,3.566412857,-0.0171194317,0.589233135,0.000276670697
1391,The Good Son,-0.278146896,2.325789922,0.620879471,-0.245542225,-0.033495055,-0.016042598,-0.025905061,3.565471059,-0.017124546,0.588913099,0.000276597635
1392,Silkwood,-0.332102407,2.325789922,0.620879471,-0.114851224,-0.038701213,-0.027043353,-0.031212882,3.5615609,-0.0171457799,0.587584375,0.000276294296
1393,The Return of the Living Dead,-0.2824206,2.325789922,0.620879471,-0.161702715,-0.02900012,-0.019459499,-0.02748397,3.55947,-0.0171571343,0.586873859,0.00027613209
1394,Unplanned,-0.332102407,2.325789922,0.620879471,-0.310887725,-0.032726933,-0.019459499,-0.02748397,3.559025333,-0.0171595491,0.586722756,0.000276097593
1395,Choose Me,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.032726933,-0.032960425,-0.035008982,3.557475714,-0.0171679642,0.586196175,0.000275977378
1396,Johnny English Reborn,-0.320349722,-0.418807081,-0.210621479,7.213708296,-0.031019995,-0.019459499,-0.034135543,3.557301911,-0.017168908,0.586137114,0.000275963895
1397,The Hateful Eight,-0.351868288,2.325789922,0.620879471,0.336402609,-0.032726933,-0.001624943,-0.016969109,3.556367659,-0.0171739814,0.585819643,0.000275891419
1398,Night School,-0.2824206,-0.471047245,0.620879471,-0.333080537,-0.032726933,-0.019459499,-0.027349595,3.555375103,-0.0171793714,0.585482359,0.000275814419
1399,Halloween 4: The Return of Michael Myers,3.623744767,2.325789922,0.620879471,-0.320751197,-0.032755382,-0.019542838,-0.030037099,3.5537514,-0.0171881888,0.584930603,0.000275688457
1400,Slumber Party Massacre III,-0.2824206,2.325789922,0.620879471,-0.240610489,-0.036652889,-0.019542838,-0.027517564,3.551414286,-0.0172008803,0.584136421,0.00027550715
1401,How to Lose a Guy in 10 Days,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.032755382,-0.019542838,-0.033766011,3.55004774,-0.0172083012,0.58367205,0.000275401137
1402,Anacondas: The Hunt for the Blood Orchid,-0.320349722,-0.471047245,0.620879471,-0.282530244,-0.029199262,-0.029460185,-0.030037099,3.5496449,-0.0172104888,0.58353516,0.000275369886
1403,The Pacifier,-0.320349722,-0.418807081,0.10786627,-0.333080537,-0.031731219,-0.022376366,-0.029298035,3.547086929,-0.0172243797,0.582665927,0.000275171446
1404,The Amazing Spider-Man 2,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.034547666,-0.029710202,-0.021705836,3.544911615,-0.0172361926,0.581926726,0.000275002691
1405,Gothika,3.623744767,2.325789922,0.620879471,-0.310887725,-0.032357096,-0.014292478,-0.029533192,3.5397831,-0.0172640426,0.580183989,0.000274604835
1406,Brown Sugar,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.02220082,-0.025709928,-0.027920689,3.539556375,-0.0172652738,0.580106944,0.000274587246
1407,Big Momma's House 2,-0.2824206,-0.471047245,0.620879471,-0.35897215,-0.033495055,-0.027876743,-0.032825385,3.538074025,-0.0172733236,0.579603222,0.00027447225
1408,Leap!,-0.263723145,-0.418807081,-0.294534419,-0.155538045,-0.035116645,-0.019626177,-0.030070693,3.537575933,-0.0172760284,0.579433964,0.000274433609
1409,The Grudge 2,3.623744767,-0.471047245,0.620879471,-0.255405697,-0.032357096,0.057212425,-0.013340978,3.53555875,-0.0172869826,0.578748498,0.000274277122
1410,National Treasure: Book of Secrets,-0.320349722,-0.418807081,0.620879471,1.875104204,-0.031731219,-0.019709517,-0.024023808,3.532632685,-0.0173028724,0.577754182,0.000274050126
1411,Big Fat Liar,-0.309665462,-0.418807081,0.620879471,-0.29362665,-0.031332934,-0.023459774,-0.02845819,3.531334267,-0.0173099233,0.577312963,0.000273949398
1412,Bride & Prejudice,-0.2824206,-0.471047245,-0.210621479,-0.27513264,-0.034775258,-0.017209345,-0.031481633,3.53092,-0.017312173,0.577172189,0.000273917261
1413,My Name Is Khan,-0.278146896,-0.471047245,0.018231993,0.239000825,-0.035685624,-0.019709517,-0.030977726,3.52878,-0.0173237941,0.576444989,0.000273751245
1414,Live Free or Die Hard,-0.320349722,-0.471047245,0.620879471,-0.134578168,-0.033495055,-0.019709517,-0.029633973,3.528691009,-0.0173242774,0.576414748,0.000273744342
1415,About Schmidt,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.023566369,-0.019709517,-0.028357409,3.527818533,-0.0173290153,0.576118269,0.000273676658
1416,Forgetting Sarah Marshall,-0.2824206,2.325789922,0.620879471,-0.134578168,-0.031019995,-0.024126486,-0.023553495,3.527775233,-0.0173292504,0.576103555,0.000273673298
1417,Shallow Hal,-0.2824206,-0.471047245,0.620879471,-0.320751197,-0.033495055,-0.019709517,-0.028088658,3.5267465,-0.0173348369,0.575753978,0.000273593492
1418,The Accountant,-0.320349722,2.325789922,0.620879471,-0.161702715,-0.035145094,-0.019709517,-0.032892573,3.526364659,-0.0173369104,0.575624224,0.00027356387
1419,The Prodigy,-0.342252454,2.325789922,0.620879471,-0.320751197,-0.036112358,-0.033377121,-0.027584751,3.525044167,-0.0173440813,0.575175503,0.00027346143
1420,Neighbors,-0.2824206,2.325789922,0.620879471,-0.333080537,-0.032357096,-0.019792856,-0.026039436,3.519553765,-0.0173738965,0.573309791,0.0002730355
1421,Cloudy with a Chance of Meatballs 2,-0.263723145,-0.418807081,0.620879471,-0.245542225,-0.032357096,-0.00362508,-0.027618345,3.516999346,-0.0173877681,0.572441765,0.000272837335
1422,The Hangover Part III,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.025671592,0.035710951,-0.015860514,3.514563806,-0.0174009941,0.571614137,0.000272648393
1423,Minority Report,-0.320349722,-0.471047245,0.620879471,0.126803834,-0.033495055,-0.033960494,-0.010855037,3.513460059,-0.0174069879,0.571239069,0.000272562767
1424,Horton Hears a Who!,-0.263723145,-0.127165229,0.620879471,-0.155538045,-0.029113916,0.012876052,-0.033161323,3.512621165,-0.0174115434,0.570954001,0.000272497688
1425,Young Guns,-0.320349722,2.325789922,0.620879471,0.086117013,-0.039014152,-0.028876812,-0.033732418,3.512427385,-0.0174125958,0.570888152,0.000272482656
1426,Jobs,-0.332102407,-0.471047245,0.620879471,-0.313353593,-0.037506357,-0.019876195,-0.027651939,3.510696,-0.0174219979,0.570299805,0.00027234834
1427,Diary of a Wimpy Kid: Dog Days,-0.263723145,-0.418807081,0.620879471,7.213708296,-0.033096769,-0.03171034,-0.032321478,3.510440682,-0.0174233844,0.570213044,0.000272328533
1428,Addicted,-0.278146896,2.325789922,0.620879471,-0.255405697,-0.032869178,-0.019876195,-0.02775272,3.5068628,-0.0174428138,0.568997232,0.000272050971
1429,Hostel: Part II,3.623744767,2.325789922,0.620879471,-0.29362665,-0.033637299,0.02704369,-0.015222231,3.502763039,-0.0174650773,0.567604079,0.000271732923
1430,Remember Me,-0.278146896,-0.471047245,0.620879471,-0.134578168,-0.027520774,-0.018042736,-0.032556635,3.502055563,-0.0174689192,0.567363669,0.000271678039
1431,Sisters,-0.2824206,2.325789922,0.620879471,-0.313353593,-0.032897627,-0.019959534,-0.022176149,3.500368433,-0.017478081,0.56679036,0.000271547156
1432,Robots,-0.263723145,-0.418807081,0.620879471,7.213708296,-0.027776815,-0.019959534,-0.028357409,3.5001532,-0.0174792498,0.566717221,0.000271530459
1433,Wild,-0.309665462,2.325789922,0.620879471,-0.134578168,-0.032897627,-0.022959739,-0.02607303,3.500102733,-0.0174795239,0.566700071,0.000271526544
1434,My Girl,-0.2824206,-0.418807081,0.620879471,0.086117013,-0.032357096,-0.019959534,-0.027618345,3.499399941,-0.0174833403,0.566461253,0.000271472023
1435,Final Destination 2,3.623744767,2.325789922,0.620879471,-0.27513264,-0.023566369,-0.003541741,-0.030037099,3.497735731,-0.0174923777,0.565895732,0.000271342918
1436,The Equalizer,-0.320349722,2.325789922,0.620879471,-0.114851224,-0.032357096,-0.027460048,-0.032657416,3.496922509,-0.0174967938,0.565619389,0.000271279831
1437,The Mule,-0.351868288,2.325789922,0.620879471,-0.156770979,-0.035145094,-0.011958985,-0.027987877,3.49608814,-0.0175013248,0.565335859,0.000271215103
1438,Batman v Superman: Dawn of Justice,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.035145094,-0.014042461,-0.029432411,3.494550112,-0.017509677,0.564813217,0.000271095787
1439,Darkman,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.029967384,-0.019792856,-0.029969912,3.491321571,-0.0175272093,0.563716115,0.000270845326
1440,Anchorman: The Legend of Ron Burgundy,-0.2824206,-0.471047245,0.620879471,-0.114851224,-0.03443387,-0.025876606,-0.030373037,3.488821808,-0.0175407841,0.562866663,0.000270651401
1441,Snow Dogs,-0.309665462,-0.418807081,0.10786627,-0.272666772,-0.031731219,-0.024376503,-0.02916366,3.485911818,-0.0175565866,0.561877809,0.000270425652
1442,Safe Haven,-0.278146896,-0.471047245,0.620879471,-0.307188924,-0.034376972,-0.028293439,-0.028491784,3.485505,-0.0175587958,0.561739567,0.000270394092
1443,Clear and Present Danger,-0.320349722,-0.471047245,0.620879471,0.086117013,-0.03227175,-0.013792444,-0.032052727,3.482059952,-0.0175775038,0.560568894,0.000270126835
1444,Point Break,-0.320349722,2.325789922,0.620879471,-0.161702715,-0.038815009,-0.020126212,-0.034269919,3.48049825,-0.0175859845,0.560038207,0.000270005683
1445,An Education,-0.278146896,-0.471047245,-0.210621479,-0.161702715,-0.037307215,-0.020126212,-0.026946469,3.479580267,-0.0175909696,0.559726264,0.000269934468
1446,National Treasure,-0.320349722,-0.418807081,0.620879471,0.086117013,-0.031731219,-0.024376503,-0.024023808,3.47512318,-0.0176151735,0.558211686,0.0002695887
1447,Anchorman 2: the Legend Continues,-0.2824206,-0.471047245,0.620879471,7.213708296,-0.031332934,-0.025876606,-0.030373037,3.47299862,-0.0176267107,0.557489733,0.000269423883
1448,The Wedding Ringer,-0.2824206,2.325789922,0.620879471,-0.194991932,-0.035486481,-0.018209414,-0.027786314,3.46956,-0.0176453839,0.556321244,0.000269157124
1449,Spider-Man 3,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.032357096,-0.019792856,-0.029969912,3.468927802,-0.017648817,0.556106414,0.00026910808
1450,Bumblebee,-0.320349722,-0.471047245,-0.16103656,-0.307188924,-0.032982973,-0.028710134,-0.031481633,3.466589963,-0.0176615125,0.555311986,0.000268926717
1451,Piranha 3D,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.034860604,-0.020209551,-0.025031622,3.466173542,-0.0176637738,0.55517048,0.000268894412
1452,Dick Tracy,-0.320349722,-0.418807081,0.620879471,-0.318285329,-0.033665748,-0.02029289,-0.034538669,3.462526085,-0.0176835811,0.553931026,0.000268611453
1453,Jason Bourne,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.031019995,-0.013375749,-0.027114438,3.462374283,-0.0176844054,0.553879441,0.000268599676
1454,Vacation,-0.309665462,2.325789922,0.620879471,-0.318285329,-0.03008118,-0.023043078,-0.028290221,3.458974871,-0.0177028657,0.552724276,0.00026833596
1455,Honey,-0.278146896,-0.471047245,0.620879471,-0.360205084,-0.031019995,-0.02029289,-0.02775272,3.457133056,-0.0177128675,0.552098403,0.000268193077
1456,The Wolverine,-0.320349722,-0.471047245,0.620879471,-0.307188924,-0.033495055,-0.028043421,-0.028928504,3.45690205,-0.017714122,0.552019904,0.000268175156
1457,Pirates of the Caribbean: Dead Men Tell No Tales,-0.320349722,-0.471047245,0.620879471,1.875104204,-0.031731219,-0.01062556,-0.031044913,3.45600627,-0.0177189864,0.551715506,0.000268105664
1458,Money Monster,-0.351868288,2.325789922,0.620879471,1.875104204,-0.034206278,-0.024876538,-0.033430073,3.454911259,-0.0177249328,0.551343406,0.000268020716
1459,Diary of a Wimpy Kid: Rodrick Rules,-0.263723145,-0.418807081,0.620879471,1.875104204,-0.033096769,-0.020376229,-0.032321478,3.453666476,-0.0177316925,0.550920413,0.000267924149
1460,La Vie En Rose,-0.332102407,-0.471047245,-0.294534419,0.126803834,-0.031845015,-0.020376229,-0.027853502,3.45099172,-0.0177462176,0.550011495,0.000267716649
1461,Tarzan,-0.263723145,-0.127165229,0.620879471,-0.161702715,-0.031731219,-0.027876743,-0.015188637,3.447629377,-0.0177644765,0.548868926,0.000267455808
1462,Quarantine,3.623744767,2.325789922,0.620879471,-0.320751197,-0.029199262,-0.006958642,-0.021437085,3.4433255,-0.0177878484,0.547406411,0.000267121925
1463,Rugrats in Paris,-0.263723145,-0.127165229,-0.410868268,-0.27513264,-0.031332934,-0.016125937,-0.027887096,3.4430377,-0.0177894113,0.547308613,0.000267099599
1464,Conan the Barbarian,-0.320349722,2.325789922,0.620879471,0.086117013,-0.031019995,-0.037127378,-0.034202731,3.44257375,-0.0177919307,0.547150957,0.000267063607
1465,The Messengers,-0.278146896,-0.471047245,0.620879471,-0.360205084,-0.029199262,-0.020459568,-0.032086321,3.44126325,-0.0177990473,0.546705631,0.000266961942
1466,Swimfan,-0.278146896,-0.471047245,0.620879471,-0.255405697,-0.033495055,-0.020459568,-0.02650975,3.441124,-0.0177998035,0.546658312,0.000266951139
1467,Mother,-0.351868288,2.325789922,-0.058052498,0.336402609,-0.038274479,0.024710196,-0.015255825,3.4407014,-0.0178020984,0.546514707,0.000266918355
1468,Happy Gilmore,-0.2824206,-0.471047245,0.620879471,-0.156770979,-0.031019995,-0.015125869,-0.028827722,3.43375825,-0.0178398026,0.544155332,0.000266379725
1469,Jimmy Neutron: Boy Genius,-0.263723145,-0.127165229,0.620879471,-0.313353593,-0.031332934,-0.030210237,-0.031817571,3.433084533,-0.0178434612,0.543926394,0.00026632746
1470,RED,-0.320349722,-0.471047245,0.620879471,-0.156770979,-0.027520774,-0.034210511,-0.031044913,3.431144603,-0.0178539959,0.54326718,0.000266176966
1471,The Expendables,-0.320349722,2.325789922,0.620879471,1.875104204,-0.039440886,-0.03079361,-0.021235522,3.430879925,-0.0178554332,0.543177239,0.000266156433
1472,The Pianist,-0.332102407,2.325789922,-0.210621479,0.342567279,-0.037648602,-0.022626383,-0.03578164,3.430645057,-0.0178567086,0.543097428,0.000266138212
1473,London Has Fallen,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.039440886,-0.024709859,-0.027920689,3.429240783,-0.0178643344,0.542620237,0.000266029273
1474,Die Hard 2,-0.320349722,2.325789922,0.620879471,-0.134578168,-0.033495055,-0.03079361,-0.034269919,3.4290182,-0.0178655431,0.5425446,0.000266012005
1475,Love & Other Drugs,-0.2824206,2.325789922,0.620879471,-0.307188924,-0.033096769,-0.023459774,-0.030809757,3.4273336,-0.0178746912,0.541972151,0.000265881319
1476,Mr. Deeds,-0.2824206,-0.471047245,0.620879471,-0.310887725,-0.032357096,-0.020542907,-0.031716789,3.4253907,-0.017885242,0.541311927,0.000265730594
1477,Primal Fear,-0.351868288,2.325789922,0.620879471,0.146530778,-0.031332934,-0.020626246,-0.033060542,3.420539433,-0.0179115864,0.539663402,0.000265354246
1478,The Hero,-0.278146896,2.325789922,0.620879471,1.875104204,-0.033125218,-0.020626246,-0.027954283,3.4180825,-0.0179249286,0.538828504,0.000265163644
1479,Ghost Ship,3.623744767,2.325789922,0.620879471,-0.29362665,-0.035145094,-0.020626246,-0.030977726,3.4174942,-0.0179281234,0.538628591,0.000265118006
1480,Lilo & Stitch,-0.263723145,-0.418807081,0.620879471,-0.161702715,-0.031731219,-0.01679265,-0.027047251,3.414301888,-0.017945459,0.537543801,0.000264870355
1481,Carol,-0.278146896,2.325789922,-0.210621479,-0.114851224,-0.031019995,-0.020709585,-0.032858979,3.412892797,-0.0179531109,0.537064973,0.000264761042
1482,Eat Pray Love,-0.332102407,-0.471047245,0.620879471,-0.310887725,-0.032357096,-0.020709585,-0.027987877,3.409900267,-0.0179693616,0.536048072,0.00026452889
1483,The Bounty Hunter,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.032357096,-0.031460322,-0.028491784,3.40833805,-0.0179778451,0.53551721,0.000264407697
1484,Mr. Popper's Penguins,-0.2824206,-0.418807081,0.620879471,-0.313353593,-0.033495055,-0.026709997,-0.029264442,3.406577345,-0.0179874065,0.534918899,0.000264271107
1485,Once Upon a Time in Mexico,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.032357096,0.194221822,0.044238803,3.405841034,-0.017991405,0.53466869,0.000264213986
1486,The Happening,-0.278146896,2.325789922,0.620879471,-0.212253008,-0.033495055,0.026376977,-0.011023006,3.404245813,-0.0180000677,0.534126613,0.000264090233
