name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax,tier
Joy,-0.332102407,-0.471047245,0.620879471,-0.194991932,-0.033096769,-0.011042255,-0.024426934,1.68556765,-0.0273857646,-0.0512252602,0.000130760007,3
Fever Pitch,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.033096769,-0.02029289,-0.028088658,1.686838767,-0.0273788593,-0.0507934326,0.000130858617,3
Abraham Lincoln: Vampire Hunter,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.038046887,-0.02904349,-0.023351932,1.687993913,-0.0273725841,-0.0504010031,0.00013094823,3
The Judge,-0.351868288,2.325789922,0.620879471,-0.031011714,-0.035145094,-0.011958985,-0.03198554,1.68838776,-0.0273704446,-0.0502672042,0.000130978783,3
Two of a Kind,-0.2824206,-0.418807081,0.620879471,-0.282530244,-0.033495055,-0.038210785,-0.035042576,1.689068,-0.0273667492,-0.0500361111,0.000131031554,3
Death Race,-0.320349722,2.325789922,0.620879471,7.213708296,-0.031019995,-0.016459294,-0.028861316,1.689207444,-0.0273659917,-0.0499887388,0.000131042372,3
Bright Star,-0.332102407,-0.418807081,-0.210621479,0.086117013,-0.038046887,-0.022959739,-0.02889491,1.691135529,-0.0273555175,-0.0493337241,0.000131191948,3
Jersey Boys,-0.332102407,2.325789922,0.620879471,-0.155538045,-0.038046887,-0.041044313,-0.027987877,1.691175325,-0.0273553013,-0.0493202045,0.000131195035,3
Florence Foster Jenkins,-0.332102407,-0.471047245,-0.210621479,-0.155538045,-0.036937378,-0.035043902,-0.032791791,1.691475414,-0.0273536711,-0.0492182574,0.000131218315,3
Cousins,-0.2824206,-0.471047245,0.620879471,7.213708296,-0.031332934,-0.035043902,-0.031851165,1.694336077,-0.0273381308,-0.0482464246,0.000131440237,3
The Meddler,-0.2824206,-0.471047245,0.620879471,7.213708296,-0.035685624,-0.019709517,-0.027416782,1.69535875,-0.0273325752,-0.0478989992,0.000131519573,3
King Arthur,-0.320349722,-0.471047245,0.620879471,7.213708296,-0.033665748,-0.028460117,-0.032657416,1.696398808,-0.0273269252,-0.0475456676,0.000131600258,3
The Emperor's New Groove,-0.263723145,-0.127165229,0.620879471,-0.031011714,-0.033523504,-0.034960562,-0.03507617,1.69661687,-0.0273257406,-0.047471587,0.000131617175,3
The Water Diviner,-0.278146896,2.325789922,0.002975095,-0.156770979,-0.038018438,-0.034960562,-0.033732418,1.6967252,-0.0273251521,-0.0474347848,0.000131625579,3
The Kid,-0.2824206,-0.418807081,0.620879471,-0.318285329,-0.038018438,-0.035710614,-0.024023808,1.697193538,-0.0273226079,-0.0472756796,0.000131661911,3
Anna Karenina,-0.278146896,2.325789922,-0.210621479,-0.194991932,-0.031019995,-0.039377532,-0.03030585,1.697762315,-0.0273195181,-0.0470824531,0.000131706035,3
Kung Pow: Enter the Fist,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.033495055,-0.035043902,-0.028659753,1.6994625,-0.027310282,-0.0465048613,0.000131837931,3
A Passage to India,-0.309665462,-0.418807081,-0.210621479,-0.161702715,-0.040578844,-0.012792375,-0.033732418,1.700092938,-0.0273068572,-0.046290687,0.000131886838,3
Lost in Space,-0.320349722,-0.471047245,0.620879471,-0.272666772,-0.023566369,-0.034960562,-0.03507617,1.701992788,-0.0272965364,-0.0456452644,0.000132034223,3
Piranha 3DD,-0.2824206,2.325789922,0.620879471,-0.432948189,-0.034860604,-0.006708625,-0.036218359,1.7037268,-0.0272871165,-0.0450561808,0.000132168743,3
Naked Gun 33 1/3: the Final Insult,-0.2824206,-0.471047245,0.620879471,1.875104204,-0.031332934,-0.039044176,-0.031683196,1.704419933,-0.0272833511,-0.0448207077,0.000132222514,3
The Other Guys,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.032357096,-0.036710682,-0.030373037,1.70458922,-0.0272824315,-0.044763197,0.000132235647,3
Seabiscuit,-0.278146896,-0.471047245,0.620879471,-0.161702715,-0.031019995,-0.034877223,-0.028558972,1.705016609,-0.0272801097,-0.0446180031,0.000132268803,3
The Collector,3.623744767,2.325789922,0.620879471,-0.245542225,-0.036937378,-0.006708625,-0.0343707,1.705745833,-0.0272761483,-0.044370269,0.000132325374,3
U.S. Marshals,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.035145094,-0.031793679,-0.033799605,1.706123417,-0.0272740971,-0.0442419951,0.000132354666,3
The Texas Chainsaw Massacre 2,-0.2824206,-0.268216643,0.620879471,-0.333080537,-0.029113916,-0.034877223,-0.031212882,1.70763234,-0.0272659,-0.0437293794,0.000132471724,3
The Prince and Me,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.035856318,-0.034877223,-0.008469877,1.712125727,-0.02724149,-0.0422028728,0.000132820308,3
Mortal Kombat: Annihilation,-0.320349722,-0.471047245,0.620879471,-0.432948189,-0.023566369,-0.013709105,0.009032496,1.712562033,-0.0272391198,-0.0420546497,0.000132854156,3
The Natural,-0.278146896,-0.418807081,0.620879471,-0.116084158,-0.034206278,-0.034877223,-0.03030585,1.712570679,-0.0272390729,-0.0420517125,0.000132854826,3
Adrift,-0.320349722,-0.471047245,-0.317419766,-0.194991932,-0.033978687,-0.034877223,-0.02986913,1.712714629,-0.0272382909,-0.0420028093,0.000132865994,3
Left Behind,-0.320349722,-0.471047245,0.620879471,-0.481032613,-0.037989989,-0.034877223,-0.033698824,1.7128685,-0.027237455,-0.0419505358,0.00013287793,3
If Beale Street Could Talk,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.036226154,0.02612696,-0.009108159,1.716380583,-0.0272183759,-0.0407574008,0.000133150388,3
Blood Diamond,-0.309665462,2.325789922,0.620879471,0.239000825,-0.035145094,-0.037710751,-0.030809757,1.71720398,-0.0272139028,-0.0404776739,0.000133214265,3
House of Wax,3.623744767,2.325789922,0.002975095,-0.360205084,-0.035145094,-0.034793884,-0.026476156,1.719153025,-0.0272033148,-0.0398155387,0.000133365466,3
Full Frontal,-0.2824206,2.325789922,0.620879471,-0.282530244,-0.034149381,-0.034793884,-0.026106624,1.719402,-0.0272019623,-0.0397309562,0.000133384781,3
Regarding Henry,-0.278146896,-0.471047245,0.620879471,-0.307188924,-0.031332934,-0.02029289,-0.031212882,1.72006,-0.0271983877,-0.0395074185,0.000133435827,3
Muriel's Wedding,-0.2824206,2.325789922,0.002975095,-0.114851224,-0.039099499,-0.034793884,-0.027316001,1.720253,-0.0271973393,-0.039441852,0.000133450799,3
Leap Year,-0.2824206,-0.418807081,0.620879471,1.875104204,-0.031019995,-0.036210648,-0.03366523,1.720342105,-0.0271968552,-0.039411581,0.000133457712,3
Hitchcock,-0.332102407,-0.471047245,0.620879471,-0.155538045,-0.02220082,-0.039127515,-0.03366523,1.722271911,-0.0271863717,-0.0387559816,0.000133607421,3
Two Can Play That Game,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.029199262,-0.015209208,-0.03366523,1.722419231,-0.0271855714,-0.0387059337,0.000133618849,3
Secretariat,-0.332102407,-0.418807081,0.620879471,-0.114851224,-0.031731219,-0.030876949,-0.025165997,1.723481743,-0.0271797994,-0.038344974,0.000133701276,3
Conan the Destroyer,-0.320349722,-0.418807081,0.620879471,-0.320751197,-0.037534806,-0.037127378,-0.036688672,1.7245575,-0.0271739554,-0.0379795147,0.00013378473,3
Adaptation.,-0.2824206,2.325789922,0.620879471,0.146530778,-0.037933092,-0.033293781,-0.033866793,1.726377526,-0.0271640683,-0.0373612101,0.000133925923,3
Micki + Maude,-0.2824206,-0.471047245,0.620879471,-0.313353593,-0.037933092,-0.041127652,-0.035613671,1.727209338,-0.0271595496,-0.0370786245,0.000133990452,3
The Mothman Prophecies,-0.278146896,-0.471047245,0.620879471,-0.245542225,-0.035628726,-0.034627206,-0.034337106,1.728289969,-0.0271536791,-0.0367115094,0.000134074285,3
G.I. Joe: The Rise of Cobra,-0.320349722,-0.471047245,0.620879471,-0.310887725,-0.031332934,-0.031543661,-0.030373037,1.728394383,-0.0271531119,-0.0366760376,0.000134082385,3
Crank: High Voltage,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.033637299,-0.037877429,-0.032321478,1.72862705,-0.027151848,-0.0365969953,0.000134100434,3
Blade Runner 2049,-0.320349722,2.325789922,0.620879471,0.239000825,-0.032413994,-0.035710614,-0.030977726,1.728896987,-0.0271503815,-0.0365052915,0.000134121375,3
The Secret Garden,-0.278146896,-0.127165229,-0.210621479,-0.161702715,-0.035145094,-0.039460871,-0.036453516,1.732297056,-0.027131911,-0.0353502101,0.000134385143,3
Life,3.623744767,2.325789922,-0.210621479,-0.194991932,-0.032357096,0.044961585,-0.034471481,1.733479414,-0.0271254879,-0.034948536,0.000134476867,3
Endless Love,-0.278146896,-0.471047245,0.620879471,7.213708296,-0.038302928,-0.036210648,-0.034236325,1.73590865,-0.0271122913,-0.0341232689,0.000134665321,3
The Saint,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.031332934,-0.034627206,-0.032052727,1.736225059,-0.0271105724,-0.0340157775,0.000134689867,3
Under Siege 2: Dark Territory,-0.320349722,2.325789922,0.620879471,-0.29362665,-0.035145094,-0.034627206,-0.033866793,1.738734717,-0.0270969389,-0.0331631892,0.000134884559,3
The Tuxedo,-0.320349722,-0.471047245,0.620879471,-0.360205084,-0.037904643,-0.037377395,-0.033598042,1.739860383,-0.0270908238,-0.0327807746,0.000134971885,3
The American President,-0.2824206,-0.471047245,0.620879471,-0.155538045,-0.031019995,-0.024959877,-0.0305746,1.739991871,-0.0270901095,-0.0327361051,0.000134982085,3
Here Comes the Boom,-0.320349722,-0.418807081,0.620879471,-0.245542225,-0.032357096,-0.036127309,-0.027181626,1.740480286,-0.0270874562,-0.0325701794,0.000135019975,3
Disaster Movie,-0.2824206,-0.471047245,0.620879471,-0.484731415,-0.033637299,-0.023043078,-0.028525378,1.7408412,-0.0270854956,-0.0324475686,0.000135047974,3
The Fisher King,-0.2824206,2.325789922,0.620879471,-0.116084158,-0.034206278,-0.020376229,-0.032422259,1.745645458,-0.0270593969,-0.0308154521,0.000135420675,3
Curse of the Golden Flower,-0.320349722,2.325789922,-0.317419766,-0.156770979,-0.037876194,-0.034543867,-0.03128007,1.745977267,-0.0270575943,-0.030702729,0.000135446416,3
Relentless,-0.351868288,2.325789922,0.620879471,-0.320751197,-0.040465048,-0.029376846,-0.035479296,1.74649975,-0.027054756,-0.0305252295,0.000135486948,3
Beat Street,-0.278146896,-0.418807081,0.620879471,1.875104204,-0.036112358,-0.034543867,-0.033564449,1.746925368,-0.0270524439,-0.0303806373,0.000135519967,3
The World According to Garp,-0.2824206,2.325789922,0.620879471,-0.114851224,-0.037876194,-0.034460528,-0.034269919,1.747774824,-0.0270478293,-0.0300920577,0.000135585865,3
The Walk,-0.320349722,-0.418807081,0.620879471,-0.161702715,-0.03443387,0.011875983,-0.022444899,1.748055486,-0.0270463046,-0.0299967103,0.000135607638,3
Beverly Hills Ninja,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.036083909,-0.034543867,-0.028827722,1.748912111,-0.027041651,-0.0297056952,0.000135674093,3
RV,-0.309665462,-0.418807081,-0.210621479,-0.29362665,-0.032357096,-0.030376915,-0.030238662,1.75056346,-0.0270326802,-0.0291446941,0.0001358022,3
Joe Dirt,-0.309665462,-0.471047245,0.620879471,-0.313353593,-0.032357096,-0.034543867,-0.034404294,1.750717232,-0.0270318449,-0.0290924542,0.000135814129,3
Legend of the Guardians: the Owls of Ga'Hoole,-0.263723145,-0.418807081,0.620879471,0.086117013,-0.035145094,-0.039710888,-0.029432411,1.750917375,-0.0270307576,-0.0290244611,0.000135829655,3
The Invention of Lying,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.035145094,-0.034543867,-0.033564449,1.751703081,-0.0270264893,-0.0287575387,0.000135890608,3
Charlotte's Web,-0.309665462,-0.127165229,0.620879471,7.213708296,-0.031332934,-0.02996022,-0.030339443,1.752515553,-0.0270220756,-0.0284815234,0.000135953637,3
Along Came a Spider,-0.278146896,2.325789922,0.620879471,-0.245542225,-0.031332934,-0.032460391,-0.035277733,1.752976017,-0.0270195742,-0.0283250932,0.000135989359,3
Gangster Squad,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.035145094,-0.034543867,-0.026677719,1.753348383,-0.0270175514,-0.0281985919,0.000136018246,3
Invasion U.S.A.,-0.320349722,2.325789922,0.620879471,-0.29362665,-0.029113916,-0.035710614,-0.019589426,1.7536256,-0.0270160454,-0.028104415,0.000136039752,3
All About the Benjamins,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.023566369,-0.034543867,-0.034404294,1.753768867,-0.0270152671,-0.0280557439,0.000136050866,3
In the Land of Women,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.038445173,-0.040127583,-0.036386328,1.7562071,-0.0270020216,-0.0272274203,0.000136240017,3
The Beastmaster,-0.320349722,-0.418807081,0.620879471,-0.27513264,-0.037847745,-0.031627001,-0.033362886,1.757066,-0.0269973557,-0.0269356323,0.000136306648,3
The Lego Ninjago Movie,-0.263723145,-0.418807081,0.620879471,-0.313353593,-0.034803706,-0.034460528,-0.033530855,1.758307929,-0.026990609,-0.0265137205,0.000136402994,3
Big Fish,-0.309665462,-0.471047245,0.620879471,0.239000825,-0.032357096,-0.034460528,-0.02775272,1.7602632,-0.0269799872,-0.0258494701,0.000136554678,3
Stir of Echoes,3.623744767,2.325789922,0.620879471,-0.156770979,-0.038302928,-0.037127378,-0.034673044,1.7619095,-0.0269710438,-0.0252901843,0.000136682393,3
RED 2,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.027520774,-0.034210511,-0.034303512,1.762804345,-0.0269661826,-0.024986185,0.000136751813,3
Alice Through the Looking Glass,-0.309665462,-0.418807081,0.620879471,-0.27513264,-0.031731219,0.002125314,-0.031481633,1.763651753,-0.0269615792,-0.024698301,0.000136817553,3
The Three Musketeers,-0.320349722,-0.471047245,0.620879471,-0.196224866,-0.027520774,-0.028543456,-0.028861316,1.763659787,-0.0269615355,-0.0246955717,0.000136818176,3
Selena,-0.332102407,-0.418807081,0.620879471,-0.155538045,-0.037847745,-0.033377121,-0.033094135,1.7640897,-0.0269592001,-0.0245495204,0.000136851527,3
Valiant,-0.263723145,-0.127165229,-0.210621479,-0.29362665,-0.037847745,-0.034460528,-0.033530855,1.7641968,-0.0269586182,-0.0245131361,0.000136859836,3
The Incredible Hulk,-0.320349722,-0.471047245,0.620879471,-0.307188924,-0.031019995,-0.027376709,-0.031179289,1.765139973,-0.0269534945,-0.0241927186,0.000136933004,3
Silver Bullet,3.623744767,2.325789922,0.620879471,-0.245542225,-0.037534806,-0.023959808,-0.033497261,1.765980857,-0.0269489265,-0.023907051,0.000136998238,3
Shanghai Knights,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.033665748,-0.029543524,-0.03198554,1.76646974,-0.0269462707,-0.0237409663,0.000137036164,3
Road House,-0.320349722,2.325789922,0.620879471,-0.194991932,-0.037819296,-0.028460117,-0.03605039,1.767648706,-0.026939866,-0.0233404445,0.000137127625,3
Class Act,-0.2824206,-0.471047245,0.620879471,-0.318285329,-0.035145094,-0.034377189,-0.03393398,1.769615067,-0.026929184,-0.0226724266,0.00013728017,3
Mermaids,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.036112358,-0.034377189,-0.033497261,1.77096985,-0.0269218242,-0.0222121758,0.00013738527,3
Just Like Heaven,-0.2824206,-0.471047245,0.620879471,-0.307188924,-0.03443387,-0.034377189,-0.029264442,1.773352259,-0.026908882,-0.0214028169,0.000137570091,3
Tenet,-0.320349722,-0.471047245,0.620879471,-0.031011714,-0.035145094,-0.007792033,-0.025233185,1.773934751,-0.0269057176,-0.021204931,0.000137615279,3
Nobody's Fool,-0.2824206,2.325789922,0.620879471,-0.357739216,-0.035201992,-0.01062556,-0.026106624,1.773964895,-0.0269055539,-0.0211946904,0.000137617617,3
Postcards from the Edge,-0.2824206,2.325789922,0.620879471,-0.307188924,-0.032357096,-0.03429385,-0.031212882,1.775981955,-0.0268945964,-0.0205094489,0.000137774095,3
Being John Malkovich,-0.2824206,2.325789922,0.620879471,0.146530778,-0.037790847,-0.035793953,-0.033866793,1.777435923,-0.0268866978,-0.0200155026,0.00013788689,3
Nothing to Lose,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.037051174,-0.035043902,-0.028659753,1.77920156,-0.0268771061,-0.0194156753,0.000138023863,3
Rat Race,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.031332934,-0.037294056,-0.009108159,1.781219458,-0.0268661441,-0.0187301491,0.000138180406,3
10 Things I Hate About You,-0.2824206,-0.471047245,0.620879471,-0.161702715,-0.033665748,-0.02996022,-0.035109764,1.7826193,-0.0268585395,-0.0182545907,0.000138289002,3
Zack and Miri Make a Porno,-0.2824206,2.325789922,0.620879471,1.875104204,-0.037790847,0.100048697,0.01578485,1.782681,-0.0268582044,-0.0182336298,0.000138293788,3
A Night at the Roxbury,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.039782274,-0.025709928,-0.033463667,1.784186176,-0.0268500276,-0.017722287,0.000138410555,3
ParaNorman,-0.263723145,-0.418807081,0.620879471,-0.156770979,-0.03252779,-0.040544279,-0.035983203,1.78565665,-0.0268420394,-0.0172227333,0.000138524631,3
A Very Brady Sequel,-0.2824206,-0.471047245,0.620879471,-0.310887725,-0.031332934,-0.02554325,-0.035748046,1.786729333,-0.0268362121,-0.0168583183,0.000138607846,3
Robin Hood: Men in Tights,-0.309665462,-0.471047245,-0.294534419,-0.307188924,-0.038985703,-0.034210511,-0.034706638,1.78698775,-0.0268348083,-0.0167705281,0.000138627894,3
Secret in Their Eyes,-0.351868288,-0.471047245,0.620879471,7.213708296,-0.038274479,-0.033793816,-0.035613671,1.787435385,-0.0268323766,-0.0166184562,0.00013866262,3
Colombiana,-0.320349722,-0.471047245,-0.294534419,-0.245542225,-0.025870735,0.015376223,-0.022176149,1.787711,-0.0268308793,-0.0165248235,0.000138684001,3
The Freshman,-0.2824206,-0.418807081,0.620879471,1.875104204,-0.034206278,-0.038377463,-0.032791791,1.788383417,-0.0268272265,-0.016296388,0.000138736166,3
Stranger Than Fiction,-0.2824206,-0.471047245,0.620879471,-0.116084158,-0.032357096,-0.037210717,-0.029298035,1.7884408,-0.0268269147,-0.0162768937,0.000138740617,3
Hulk,-0.320349722,-0.471047245,0.620879471,-0.333080537,-0.031019995,-0.016709311,-0.022814431,1.790402664,-0.0268162571,-0.0156104035,0.000138892813,3
Death Wish 3,-0.320349722,2.325789922,0.620879471,-0.320751197,-0.033267463,-0.0369607,-0.030977726,1.790764222,-0.0268142929,-0.015487574,0.000138920862,3
First Man,-0.332102407,-0.471047245,0.620879471,-0.161702715,-0.031019995,-0.02112628,-0.003934713,1.791749458,-0.0268089407,-0.0151528668,0.000138997294,3
Bowfinger,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.031019995,-0.035127241,-0.032187103,1.793195909,-0.026801083,-0.0146614742,0.000139109505,3
The Principal,-0.320349722,2.325789922,0.620879471,7.213708296,-0.034206278,-0.04129433,-0.033732418,1.794085455,-0.0267962506,-0.014359275,0.000139178514,3
The Mountain Between Us,-0.320349722,-0.471047245,0.620879471,-0.245542225,-0.03551493,-0.018209414,-0.03339648,1.795205971,-0.0267901635,-0.0139786101,0.00013926544,3
Tequila Sunrise,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.037733949,-0.040210923,-0.036991017,1.795328304,-0.0267894989,-0.0139370508,0.00013927493,3
Payback,-0.320349722,2.325789922,0.620879471,-0.134578168,-0.039725376,-0.038960837,-0.034202731,1.795845789,-0.0267866877,-0.0137612492,0.000139315075,3
The Three Musketeers,-0.320349722,-0.418807081,-0.319326879,-0.245542225,-0.031731219,-0.028293439,-0.030070693,1.796628167,-0.0267824375,-0.0134954575,0.00013937577,3
Hot Tub Time Machine,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.036510644,-0.03779409,-0.034505075,1.799450361,-0.0267671062,-0.0125366935,0.000139594708,3
Cruising,-0.351868288,2.325789922,-0.58060126,1.875104204,-0.033466606,-0.034127172,-0.035512889,1.801320273,-0.0267569481,-0.0119014416,0.000139739771,3
Thinner,-0.342252454,2.325789922,0.620879471,-0.310887725,-0.031332934,-0.023959808,-0.028827722,1.801821647,-0.0267542244,-0.0117311133,0.000139778666,3
Bad Influence,-0.278146896,2.325789922,0.620879471,7.213708296,-0.037733949,-0.020959602,-0.029667567,1.803720429,-0.0267439094,-0.0110860536,0.000139925968,3
The Magnificent Seven,-0.320349722,-0.471047245,0.620879471,0.086117013,-0.036510644,-0.042461077,-0.032657416,1.804007067,-0.0267423523,-0.0109886761,0.000139948205,3
Shanghai Noon,-0.320349722,-0.471047245,0.620879471,-0.194991932,-0.033665748,-0.034127172,-0.033497261,1.804990309,-0.0267370109,-0.0106546462,0.000140024482,3
The Five-Year Engagement,-0.2824206,2.325789922,0.620879471,-0.27513264,-0.031019995,-0.024126486,-0.023553495,1.805645433,-0.026733452,-0.0104320856,0.000140075304,3
Be Cool,-0.2824206,-0.471047245,0.620879471,-0.333080537,-0.036510644,-0.036210648,-0.027181626,1.806862566,-0.02672684,-0.0100185976,0.000140169726,3
Junior,-0.2824206,-0.471047245,0.620879471,-0.240610489,-0.031019995,-0.033793816,-0.022243336,1.80718925,-0.0267250653,-0.0099076156,0.000140195069,3
Incarnate,3.623744767,-0.471047245,0.620879471,-0.356506282,-0.038274479,-0.040627618,-0.02775272,1.8074116,-0.0267238574,-0.00983207821,0.000140212319,3
A Knight's Tale,-0.320349722,-0.471047245,0.620879471,0.086117013,-0.032357096,-0.031793679,-0.034202731,1.807499585,-0.0267233795,-0.00980218769,0.000140219144,3
For Colored Girls,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.033637299,-0.01062556,-0.026106624,1.808665905,-0.0267170435,-0.00940596205,0.000140309624,3
Widows,-0.351868288,2.325789922,-0.210621479,0.086117013,-0.036226154,-0.016375955,-0.023620682,1.809159524,-0.026714362,-0.00923826837,0.000140347918,3
Airplane II: the Sequel,-0.2824206,-0.418807081,0.620879471,-0.27513264,-0.031332934,-0.036794022,-0.033362886,1.8100356,-0.0267096028,-0.00894064528,0.000140415881,3
The Great Outdoors,-0.2824206,-0.418807081,0.620879471,-0.194991932,-0.031019995,0.013542764,-0.033598042,1.810634583,-0.0267063488,-0.00873715702,0.000140462349,3
Blue Streak,-0.320349722,-0.471047245,-0.410868268,7.213708296,-0.032357096,-0.034043833,-0.032287884,1.811669231,-0.0267007282,-0.00838566339,0.000140542614,3
While We're Young,-0.2824206,2.325789922,0.620879471,7.213708296,-0.031588975,-0.029293507,-0.031448039,1.8117839,-0.0267001053,-0.0083467077,0.000140551509,3
The Animal,-0.2824206,-0.471047245,0.620879471,-0.35897215,-0.03716497,-0.034043833,-0.028525378,1.812577319,-0.0266957951,-0.00807716508,0.000140613061,3
Teenage Mutant Ninja Turtles: Out of the Shadows,-0.320349722,-0.471047245,0.620879471,-0.313353593,-0.031332934,-0.029626863,-0.033329292,1.819435911,-0.0266585364,-0.00574714421,0.000141145131,3
Ramona and Beezus,-0.2824206,-0.127165229,0.620879471,1.875104204,-0.033096769,-0.038377463,-0.033161323,1.819582867,-0.026657738,-0.00569721989,0.000141156531,3
Rango,-0.263723145,-0.418807081,0.620879471,-0.114851224,-0.031332934,-0.030210237,-0.029969912,1.820182244,-0.026654482,-0.00549359779,0.000141203029,3
What About Bob?,-0.2824206,-0.418807081,0.620879471,-0.156770979,-0.033665748,-0.033960494,-0.032187103,1.820223686,-0.0266542568,-0.00547951899,0.000141206244,3
Weekend at Bernie's II,-0.309665462,-0.418807081,0.620879471,-0.35897215,-0.037677051,-0.039877566,-0.033329292,1.820270143,-0.0266540045,-0.00546373648,0.000141209848,3
Gone Baby Gone,-0.351868288,2.325789922,0.620879471,0.126803834,-0.034149381,-0.040710957,-0.02986913,1.821707526,-0.026646196,-0.00497542454,0.000141321356,3
Any Given Sunday,-0.278146896,2.325789922,0.620879471,0.086117013,-0.035145094,-0.035960631,-0.027987877,1.822378764,-0.0266425496,-0.00474738961,0.000141373429,3
Sugar Hill,-0.351868288,2.325789922,0.620879471,-0.320751197,-0.03688048,-0.033960494,-0.033329292,1.8225518,-0.0266416095,-0.00468860531,0.000141386853,3
The Spiderwick Chronicles,-0.320349722,-0.418807081,0.620879471,1.875104204,-0.031332934,-0.030376915,-0.029264442,1.824114744,-0.026633119,-0.00415763742,0.000141508102,3
The Predator,-0.320349722,2.325789922,0.620879471,-0.356506282,-0.033495055,-0.025709928,-0.030876944,1.824342432,-0.0266318821,-0.00408028659,0.000141525765,3
In & Out,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.031332934,-0.010458882,-0.032187103,1.824483686,-0.0266311147,-0.00403229937,0.000141536723,3
Diary of a Wimpy Kid: The Long Haul,-0.263723145,-0.418807081,0.620879471,2.121690998,-0.033495055,-0.033960494,-0.032321478,1.824589636,-0.0266305392,-0.00399630572,0.000141544942,3
The Tree of Life,-0.278146896,-0.471047245,0.620879471,-0.155538045,-0.037648602,-0.034627206,-0.033430073,1.825288969,-0.0266267401,-0.00375872628,0.000141599195,3
Conspiracy Theory,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.035145094,-0.031793679,-0.029096473,1.826437787,-0.0266204992,-0.00336844648,0.000141688317,3
RoboCop 2,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.036112358,-0.033293781,-0.002187835,1.82724692,-0.0266161037,-0.00309356545,0.000141751087,3
The Three Stooges,-0.2824206,-0.418807081,0.620879471,-0.255405697,-0.033495055,-0.033877155,-0.028088658,1.827310033,-0.0266157608,-0.00307212452,0.000141755983,3
Ladder 49,-0.320349722,-0.471047245,0.620879471,1.875104204,-0.033665748,-0.041794364,-0.029667567,1.828582618,-0.0266088476,-0.00263979823,0.000141854707,3
Posse,-0.423987041,2.325789922,-0.210621479,-0.29362665,-0.023936206,-0.033877155,-0.026375374,1.8289763,-0.026606709,-0.00250605544,0.000141885247,3
Rambo: Last Blood,-0.320349722,2.325789922,0.620879471,-0.318285329,-0.033637299,-0.033877155,-0.033295698,1.82980706,-0.0266021959,-0.00222382723,0.000141949696,3
Burnt,-0.2824206,2.325789922,0.620879471,-0.194991932,-0.036083909,-0.035877292,-0.033463667,1.83033715,-0.0265993163,-0.00204374351,0.000141990818,3
Pollock,-0.332102407,2.325789922,0.620879471,-0.156770979,-0.037648602,-0.033877155,-0.034034762,1.832422167,-0.0265879896,-0.00133541545,0.000142152568,3
The Last Flight of Noah's Ark,-0.309665462,-0.127165229,0.620879471,-0.310887725,-0.039526233,-0.033877155,-0.033295698,1.833333333,-0.0265830398,-0.00102587148,0.000142223254,3
Baby Boy,-0.351868288,2.325789922,0.620879471,-0.245542225,-0.032357096,-0.013959122,-0.029768349,1.836353063,-0.0265666353,0,0.000142457516,3
Sudden Death,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.031019995,-0.033793816,-0.035176951,1.838576314,-0.0265545577,0.000755289313,0.00014262999,3
Rush Hour 3,-0.320349722,-0.471047245,0.620879471,-0.27513264,-0.023566369,-0.01062556,-0.030205068,1.843550871,-0.0265275338,0.00244526032,0.000143015902,3
Savages,-0.351868288,2.325789922,0.620879471,1.875104204,-0.023879308,-0.027876743,-0.027987877,1.843692267,-0.0265267657,0.00249329578,0.000143026871,3
The Last Unicorn,-0.263723145,-0.127165229,-0.210621479,-0.031011714,-0.037620153,-0.033793816,-0.033262104,1.84438,-0.0265230297,0.00272693445,0.000143080223,3
Geostorm,-0.320349722,-0.471047245,0.620879471,-0.356506282,-0.035145094,-0.009042118,-0.033228511,1.846668,-0.0265106003,0.00350422048,0.00014325772,3
